stable_path_id	corpus_stable_id	old_path	scope	relation	old_learning_ref_tip_tree	old_learning_ref_mode_blob	legacy_main_mode_blob	disposition	review_mode	final_basis_commit	final_basis_tree	final_path	reason	reviewer	reviewed_at_kst
wallet::docs/practice-source-split-v1/011.md	011	docs/practice-source-split-v1/011.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:59994cbe93fab5cf8d9c6cea944358525d78bcac;learning/wallet-v1.0.1=100644:59994cbe93fab5cf8d9c6cea944358525d78bcac;learning/wallet-v1.0.2=100644:59994cbe93fab5cf8d9c6cea944358525d78bcac	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/011.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/012.md	012	docs/practice-source-split-v1/012.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:41daf807e4bfb70a769f1fba575b481998a1e060;learning/wallet-v1.0.1=100644:41daf807e4bfb70a769f1fba575b481998a1e060;learning/wallet-v1.0.2=100644:41daf807e4bfb70a769f1fba575b481998a1e060	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/012.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/013.md	013	docs/practice-source-split-v1/013.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:420441ab71023b3dbef8aaae53b60a998670fce3;learning/wallet-v1.0.1=100644:420441ab71023b3dbef8aaae53b60a998670fce3;learning/wallet-v1.0.2=100644:420441ab71023b3dbef8aaae53b60a998670fce3	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/013.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/014.md	014	docs/practice-source-split-v1/014.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:1fa8a6101e5b77e115d2ec30529db58cbf765938;learning/wallet-v1.0.1=100644:1fa8a6101e5b77e115d2ec30529db58cbf765938;learning/wallet-v1.0.2=100644:1fa8a6101e5b77e115d2ec30529db58cbf765938	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/014.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/015.md	015	docs/practice-source-split-v1/015.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:385b9725f0a241abd4a3aecab8f28002066a565b;learning/wallet-v1.0.1=100644:385b9725f0a241abd4a3aecab8f28002066a565b;learning/wallet-v1.0.2=100644:385b9725f0a241abd4a3aecab8f28002066a565b	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/015.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/016.md	016	docs/practice-source-split-v1/016.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:1a6bc08022f3adae145556f0bead8c1a8b7a2533;learning/wallet-v1.0.1=100644:1a6bc08022f3adae145556f0bead8c1a8b7a2533;learning/wallet-v1.0.2=100644:1a6bc08022f3adae145556f0bead8c1a8b7a2533	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/016.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/017.md	017	docs/practice-source-split-v1/017.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:b3d48e6ec53aab637611132888fcfd4d3383cdb8;learning/wallet-v1.0.1=100644:b3d48e6ec53aab637611132888fcfd4d3383cdb8;learning/wallet-v1.0.2=100644:b3d48e6ec53aab637611132888fcfd4d3383cdb8	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/017.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/018.md	018	docs/practice-source-split-v1/018.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:da92f7f30db3b57ebfbc74a1bc10e7b5856366bd;learning/wallet-v1.0.1=100644:da92f7f30db3b57ebfbc74a1bc10e7b5856366bd;learning/wallet-v1.0.2=100644:da92f7f30db3b57ebfbc74a1bc10e7b5856366bd	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/018.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/019.md	019	docs/practice-source-split-v1/019.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:e08d29a6392b5ad5218f69ff3f7e9367c4df6a7a;learning/wallet-v1.0.1=100644:e08d29a6392b5ad5218f69ff3f7e9367c4df6a7a;learning/wallet-v1.0.2=100644:e08d29a6392b5ad5218f69ff3f7e9367c4df6a7a	-	adopt-active-practice	metadata-only	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/019.md	body is unchanged; replace only current answer banner and final graph metadata/validation hashes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/020.md	020	docs/practice-source-split-v1/020.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:7568f9b495b4fdbd50a91d71a6c83a718c40684a;learning/wallet-v1.0.1=100644:7568f9b495b4fdbd50a91d71a6c83a718c40684a;learning/wallet-v1.0.2=100644:7568f9b495b4fdbd50a91d71a6c83a718c40684a	-	adopt-active-practice	direct-content	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/020.md	practice 020 is re-derived from the formatter-complete final answer 020	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-source-split-v1/README.md	index	docs/practice-source-split-v1/README.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:bc40209fa82b39461ad273842b6a436163dbcc50;learning/wallet-v1.0.1=100644:bc40209fa82b39461ad273842b6a436163dbcc50;learning/wallet-v1.0.2=100644:bc40209fa82b39461ad273842b6a436163dbcc50	-	rewrite-current-practice-index	direct-content	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	docs/practice/README.md	write current 21-practice index only after the answer barrier	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice-wallet-v1.0.2/README.md	index	docs/practice-wallet-v1.0.2/README.md	learning-only	learning-added-v102	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=-;learning/wallet-v1.0.1=-;learning/wallet-v1.0.2=100644:34a126af17484ee39f1b0faedd7b3739dceecee7	-	discard-navigation-only-025-family	direct-content	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	final replay removes learner-navigation-only stable 025; useful sequencing is rewritten in current indexes	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/001.md	001	docs/practice/001.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:8d0050bd4d5fa7f3a467e4bf82b3744d043a8224;learning/wallet-v1.0.1=100644:8d0050bd4d5fa7f3a467e4bf82b3744d043a8224;learning/wallet-v1.0.2=100644:8d0050bd4d5fa7f3a467e4bf82b3744d043a8224	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/002.md	002	docs/practice/002.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:55cab089463fa717c9561f9388c4bedb5f101e42;learning/wallet-v1.0.1=100644:55cab089463fa717c9561f9388c4bedb5f101e42;learning/wallet-v1.0.2=100644:55cab089463fa717c9561f9388c4bedb5f101e42	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/003.md	003	docs/practice/003.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:940cd389c4759e9a49a7c23224014ed8d9be3100;learning/wallet-v1.0.1=100644:940cd389c4759e9a49a7c23224014ed8d9be3100;learning/wallet-v1.0.2=100644:940cd389c4759e9a49a7c23224014ed8d9be3100	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/004.md	004	docs/practice/004.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:5cbf9cbd92c867480510884bdbe39742fc16ebaa;learning/wallet-v1.0.1=100644:5cbf9cbd92c867480510884bdbe39742fc16ebaa;learning/wallet-v1.0.2=100644:5cbf9cbd92c867480510884bdbe39742fc16ebaa	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/005.md	005	docs/practice/005.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:2aa94683f8a93680ba7495099a3368e242df9a92;learning/wallet-v1.0.1=100644:2aa94683f8a93680ba7495099a3368e242df9a92;learning/wallet-v1.0.2=100644:2aa94683f8a93680ba7495099a3368e242df9a92	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/006.md	006	docs/practice/006.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:76ec929229957ace5be65aeaad63c0be423ae994;learning/wallet-v1.0.1=100644:76ec929229957ace5be65aeaad63c0be423ae994;learning/wallet-v1.0.2=100644:76ec929229957ace5be65aeaad63c0be423ae994	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/007.md	007	docs/practice/007.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:cc4b4d614e351ab113872b1f1204dcd38a10a08a;learning/wallet-v1.0.1=100644:cc4b4d614e351ab113872b1f1204dcd38a10a08a;learning/wallet-v1.0.2=100644:cc4b4d614e351ab113872b1f1204dcd38a10a08a	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/008.md	008	docs/practice/008.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:5aa21e075ec4de6eca556b5fd1fd9c83028ee5f2;learning/wallet-v1.0.1=100644:5aa21e075ec4de6eca556b5fd1fd9c83028ee5f2;learning/wallet-v1.0.2=100644:5aa21e075ec4de6eca556b5fd1fd9c83028ee5f2	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/009.md	009	docs/practice/009.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:ec60b929e15243fa033ce94f5afb40b86e7521c7;learning/wallet-v1.0.1=100644:ec60b929e15243fa033ce94f5afb40b86e7521c7;learning/wallet-v1.0.2=100644:ec60b929e15243fa033ce94f5afb40b86e7521c7	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/010.md	010	docs/practice/010.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:06ae23bf865fe3ec6f72ad4703d0e758ee8ec44a;learning/wallet-v1.0.1=100644:06ae23bf865fe3ec6f72ad4703d0e758ee8ec44a;learning/wallet-v1.0.2=100644:06ae23bf865fe3ec6f72ad4703d0e758ee8ec44a	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/011.md	011	docs/practice/011.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:9b59cb63209cece57bd49070acff0912886c18fe;learning/wallet-v1.0.1=100644:9b59cb63209cece57bd49070acff0912886c18fe;learning/wallet-v1.0.2=100644:9b59cb63209cece57bd49070acff0912886c18fe	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/012.md	012	docs/practice/012.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:2d0034219718383f4a54f3f6b9433c2551c9d1e7;learning/wallet-v1.0.1=100644:2d0034219718383f4a54f3f6b9433c2551c9d1e7;learning/wallet-v1.0.2=100644:2d0034219718383f4a54f3f6b9433c2551c9d1e7	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/013.md	013	docs/practice/013.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:2339ddcea755f2924427dd6d415c4b0710e61f0b;learning/wallet-v1.0.1=100644:2339ddcea755f2924427dd6d415c4b0710e61f0b;learning/wallet-v1.0.2=100644:2339ddcea755f2924427dd6d415c4b0710e61f0b	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
wallet::docs/practice/014.md	014	docs/practice/014.md	learning-only	learning-identical-all	learning/wallet-v1@009de12feb4dc99410dddb08469d9261e4a3ffcf/tree:5cfc9f474b3e890f863b11e6bdddbbab6c501516;learning/wallet-v1.0.1@dacb59158a50897c4de93ff780663862ce0ab407/tree:5da42d781a24bd4edda3b4fc5bc6436dd37e0d0e;learning/wallet-v1.0.2@33552cb95a3ff8f443ec8c471c24ba4a41bb3522/tree:bdeeabf374cb4101d20b76a2c2c24d559323215a	learning/wallet-v1=100644:9ee4aeeb0d8c3f1c79c550bdd75695b35ccdd3d1;learning/wallet-v1.0.1=100644:9ee4aeeb0d8c3f1c79c550bdd75695b35ccdd3d1;learning/wallet-v1.0.2=100644:9ee4aeeb0d8c3f1c79c550bdd75695b35ccdd3d1	-	discard-old-unversioned-family	oid-identical	a4be0d5fdfdd08a76952dbafadadb620ffdbcc8e	6599086e7a71250f7dc1a9c1747bd9f15a44aa97	-	branch-identical old unversioned family is superseded before the current corpus is installed	wallet_learning_writer	2026-07-21T05:10:00+0900
