repository	union_path	scope	old_ref_tip_tree_crosswalk	old_main_blob	branch_blob_crosswalk	relation	donor_class	final_path	final_mode	final_blob	final_bytes	disposition	review_mode	audit_signals	final_source_basis	final_source_tree	reason	reviewer	reviewed_at
backend-reliability-training	notes/reference-impl/assertj/build.gradle.kts	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:50b4258f40724df812899acec4473a83c60e1a1a:540	learning/reliability-v1=100644:50b4258f40724df812899acec4473a83c60e1a1a:540;learning/reliability-v2=100644:50b4258f40724df812899acec4473a83c60e1a1a:540;learning/reliability-v2.0.1=100644:50b4258f40724df812899acec4473a83c60e1a1a:540	oid-identical-all	source-baseline	notes/reference-impl/assertj/build.gradle.kts	100644	50b4258f40724df812899acec4473a83c60e1a1a	540	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/gradle/wrapper/gradle-wrapper.jar	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:a4b76b9530d66f5e68d973ea569d8e19de379189:43583	learning/reliability-v1=100644:a4b76b9530d66f5e68d973ea569d8e19de379189:43583;learning/reliability-v2=100644:a4b76b9530d66f5e68d973ea569d8e19de379189:43583;learning/reliability-v2.0.1=100644:a4b76b9530d66f5e68d973ea569d8e19de379189:43583	oid-identical-all	source-baseline	notes/reference-impl/assertj/gradle/wrapper/gradle-wrapper.jar	100644	a4b76b9530d66f5e68d973ea569d8e19de379189	43583	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/gradle/wrapper/gradle-wrapper.properties	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:df97d72b8b91fa0e088ae27b1c84a6063481fe22:253	learning/reliability-v1=100644:df97d72b8b91fa0e088ae27b1c84a6063481fe22:253;learning/reliability-v2=100644:df97d72b8b91fa0e088ae27b1c84a6063481fe22:253;learning/reliability-v2.0.1=100644:df97d72b8b91fa0e088ae27b1c84a6063481fe22:253	oid-identical-all	source-baseline	notes/reference-impl/assertj/gradle/wrapper/gradle-wrapper.properties	100644	df97d72b8b91fa0e088ae27b1c84a6063481fe22	253	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/gradlew	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100755:f5feea6d6b116baaca5a2642d4d9fa1f47d574a7:8762	learning/reliability-v1=100755:f5feea6d6b116baaca5a2642d4d9fa1f47d574a7:8762;learning/reliability-v2=100755:f5feea6d6b116baaca5a2642d4d9fa1f47d574a7:8762;learning/reliability-v2.0.1=100755:f5feea6d6b116baaca5a2642d4d9fa1f47d574a7:8762	oid-identical-all	source-baseline	notes/reference-impl/assertj/gradlew	100755	f5feea6d6b116baaca5a2642d4d9fa1f47d574a7	8762	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/gradlew.bat	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:9d21a21834d5195c278ba17baec3115b2aaab06e:2872	learning/reliability-v1=100644:9d21a21834d5195c278ba17baec3115b2aaab06e:2872;learning/reliability-v2=100644:9d21a21834d5195c278ba17baec3115b2aaab06e:2872;learning/reliability-v2.0.1=100644:9d21a21834d5195c278ba17baec3115b2aaab06e:2872	oid-identical-all	source-baseline	notes/reference-impl/assertj/gradlew.bat	100644	9d21a21834d5195c278ba17baec3115b2aaab06e	2872	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/settings.gradle.kts	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:00c3b7e14c76e7ffaf6ed7a7addef8e1e660fb24:285	learning/reliability-v1=100644:00c3b7e14c76e7ffaf6ed7a7addef8e1e660fb24:285;learning/reliability-v2=100644:00c3b7e14c76e7ffaf6ed7a7addef8e1e660fb24:285;learning/reliability-v2.0.1=100644:00c3b7e14c76e7ffaf6ed7a7addef8e1e660fb24:285	oid-identical-all	source-baseline	notes/reference-impl/assertj/settings.gradle.kts	100644	00c3b7e14c76e7ffaf6ed7a7addef8e1e660fb24	285	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/main/java/com/example/assertj/BetSlip.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:006ddc07bb874eee0ea026401a9455d2f0c29219:1189	learning/reliability-v1=100644:006ddc07bb874eee0ea026401a9455d2f0c29219:1189;learning/reliability-v2=100644:006ddc07bb874eee0ea026401a9455d2f0c29219:1189;learning/reliability-v2.0.1=100644:006ddc07bb874eee0ea026401a9455d2f0c29219:1189	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/main/java/com/example/assertj/BetSlip.java	100644	006ddc07bb874eee0ea026401a9455d2f0c29219	1189	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/main/java/com/example/assertj/BetSlipRepository.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:47144e3bcb0443025d5f9197b69f9549f8af44be:572	learning/reliability-v1=100644:47144e3bcb0443025d5f9197b69f9549f8af44be:572;learning/reliability-v2=100644:47144e3bcb0443025d5f9197b69f9549f8af44be:572;learning/reliability-v2.0.1=100644:47144e3bcb0443025d5f9197b69f9549f8af44be:572	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/main/java/com/example/assertj/BetSlipRepository.java	100644	47144e3bcb0443025d5f9197b69f9549f8af44be	572	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/main/java/com/example/assertj/BetSlipValidator.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:203305ca63198b7a1c52ae88d357b7f320a234cd:2343	learning/reliability-v1=100644:203305ca63198b7a1c52ae88d357b7f320a234cd:2343;learning/reliability-v2=100644:203305ca63198b7a1c52ae88d357b7f320a234cd:2343;learning/reliability-v2.0.1=100644:203305ca63198b7a1c52ae88d357b7f320a234cd:2343	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/main/java/com/example/assertj/BetSlipValidator.java	100644	203305ca63198b7a1c52ae88d357b7f320a234cd	2343	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/main/java/com/example/assertj/Selection.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:f150f69d7795a553fe7bd3f170bd4e5b587ff4c1:676	learning/reliability-v1=100644:f150f69d7795a553fe7bd3f170bd4e5b587ff4c1:676;learning/reliability-v2=100644:f150f69d7795a553fe7bd3f170bd4e5b587ff4c1:676;learning/reliability-v2.0.1=100644:f150f69d7795a553fe7bd3f170bd4e5b587ff4c1:676	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/main/java/com/example/assertj/Selection.java	100644	f150f69d7795a553fe7bd3f170bd4e5b587ff4c1	676	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/main/java/com/example/assertj/ValidationReport.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:f90aec3a405f4ceb953d68ed7604d7d38deae1fc:711	learning/reliability-v1=100644:f90aec3a405f4ceb953d68ed7604d7d38deae1fc:711;learning/reliability-v2=100644:f90aec3a405f4ceb953d68ed7604d7d38deae1fc:711;learning/reliability-v2.0.1=100644:f90aec3a405f4ceb953d68ed7604d7d38deae1fc:711	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/main/java/com/example/assertj/ValidationReport.java	100644	f90aec3a405f4ceb953d68ed7604d7d38deae1fc	711	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/test/java/com/example/assertj/BetSlipAssertTest.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:33d1ebf80d3c3b6a229815031e1d6b6e1f507c42:3393	learning/reliability-v1=100644:33d1ebf80d3c3b6a229815031e1d6b6e1f507c42:3393;learning/reliability-v2=100644:33d1ebf80d3c3b6a229815031e1d6b6e1f507c42:3393;learning/reliability-v2.0.1=100644:33d1ebf80d3c3b6a229815031e1d6b6e1f507c42:3393	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/test/java/com/example/assertj/BetSlipAssertTest.java	100644	33d1ebf80d3c3b6a229815031e1d6b6e1f507c42	3393	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/test/java/com/example/assertj/BetSlipValidatorTest.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:5feb11855af906f0805963028b6be2e56c823de5:7386	learning/reliability-v1=100644:5feb11855af906f0805963028b6be2e56c823de5:7386;learning/reliability-v2=100644:5feb11855af906f0805963028b6be2e56c823de5:7386;learning/reliability-v2.0.1=100644:5feb11855af906f0805963028b6be2e56c823de5:7386	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/test/java/com/example/assertj/BetSlipValidatorTest.java	100644	5feb11855af906f0805963028b6be2e56c823de5	7386	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/test/java/com/example/assertj/support/BetSlipAssert.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:e736e74a999244196f4f8c34fea818c0ad051ece:1965	learning/reliability-v1=100644:e736e74a999244196f4f8c34fea818c0ad051ece:1965;learning/reliability-v2=100644:e736e74a999244196f4f8c34fea818c0ad051ece:1965;learning/reliability-v2.0.1=100644:e736e74a999244196f4f8c34fea818c0ad051ece:1965	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/test/java/com/example/assertj/support/BetSlipAssert.java	100644	e736e74a999244196f4f8c34fea818c0ad051ece	1965	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/assertj/src/test/java/com/example/assertj/support/BetSlipAssertions.java	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:5d6c2511d37d470126c7295205e6ce519724414a:539	learning/reliability-v1=100644:5d6c2511d37d470126c7295205e6ce519724414a:539;learning/reliability-v2=100644:5d6c2511d37d470126c7295205e6ce519724414a:539;learning/reliability-v2.0.1=100644:5d6c2511d37d470126c7295205e6ce519724414a:539	oid-identical-all	source-baseline	notes/reference-impl/assertj/src/test/java/com/example/assertj/support/BetSlipAssertions.java	100644	5d6c2511d37d470126c7295205e6ce519724414a	539	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/go-language/README.md	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:1b3dac497b796475e303a6fee3254ecdcaadfe73:2797	learning/reliability-v1=100644:1b3dac497b796475e303a6fee3254ecdcaadfe73:2797;learning/reliability-v2=100644:1b3dac497b796475e303a6fee3254ecdcaadfe73:2797;learning/reliability-v2.0.1=100644:1b3dac497b796475e303a6fee3254ecdcaadfe73:2797	oid-identical-all	source-baseline	notes/reference-impl/go-language/README.md	100644	1b3dac497b796475e303a6fee3254ecdcaadfe73	2797	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/go-language/cmd/demo/main.go	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:336332e4426559757eb4fcd32f8c1f49baf25ad7:1128	learning/reliability-v1=100644:336332e4426559757eb4fcd32f8c1f49baf25ad7:1128;learning/reliability-v2=100644:336332e4426559757eb4fcd32f8c1f49baf25ad7:1128;learning/reliability-v2.0.1=100644:336332e4426559757eb4fcd32f8c1f49baf25ad7:1128	oid-identical-all	source-baseline	notes/reference-impl/go-language/cmd/demo/main.go	100644	336332e4426559757eb4fcd32f8c1f49baf25ad7	1128	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/go-language/downloader/downloader.go	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:2325f3e4cdce938532c31eb8da8cbaa5361da729:4833	learning/reliability-v1=100644:2325f3e4cdce938532c31eb8da8cbaa5361da729:4833;learning/reliability-v2=100644:2325f3e4cdce938532c31eb8da8cbaa5361da729:4833;learning/reliability-v2.0.1=100644:2325f3e4cdce938532c31eb8da8cbaa5361da729:4833	oid-identical-all	source-baseline	notes/reference-impl/go-language/downloader/downloader.go	100644	2325f3e4cdce938532c31eb8da8cbaa5361da729	4833	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/go-language/downloader/downloader_test.go	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:613c500bb5e1a810aaa43109d9193d45f7a3708f:7730	learning/reliability-v1=100644:613c500bb5e1a810aaa43109d9193d45f7a3708f:7730;learning/reliability-v2=100644:613c500bb5e1a810aaa43109d9193d45f7a3708f:7730;learning/reliability-v2.0.1=100644:613c500bb5e1a810aaa43109d9193d45f7a3708f:7730	oid-identical-all	source-baseline	notes/reference-impl/go-language/downloader/downloader_test.go	100644	613c500bb5e1a810aaa43109d9193d45f7a3708f	7730	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/go-language/go.mod	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:35a4a7e53b2dd3e0e63a065c47307c6e83652a77:32	learning/reliability-v1=100644:35a4a7e53b2dd3e0e63a065c47307c6e83652a77:32;learning/reliability-v2=100644:35a4a7e53b2dd3e0e63a065c47307c6e83652a77:32;learning/reliability-v2.0.1=100644:35a4a7e53b2dd3e0e63a065c47307c6e83652a77:32	oid-identical-all	source-baseline	notes/reference-impl/go-language/go.mod	100644	35a4a7e53b2dd3e0e63a065c47307c6e83652a77	32	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/go-net-http/README.md	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:7e28256646c4728386f46e1096bb93e89f09e24e:3032	learning/reliability-v1=100644:7e28256646c4728386f46e1096bb93e89f09e24e:3032;learning/reliability-v2=100644:7e28256646c4728386f46e1096bb93e89f09e24e:3032;learning/reliability-v2.0.1=100644:7e28256646c4728386f46e1096bb93e89f09e24e:3032	oid-identical-all	source-baseline	notes/reference-impl/go-net-http/README.md	100644	7e28256646c4728386f46e1096bb93e89f09e24e	3032	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
backend-reliability-training	notes/reference-impl/go-net-http/aggregator/aggregator.go	source-shared	learning/reliability-v1@c4b34b46e3024f4f9ccef8b3c884184763622680#1c9eaf7989dc2c840281fdf0207bd3bb7dc5926d;learning/reliability-v2@634f9c27776ce10ccf9fe52d885d831abce4c0e2#52f7d148321dd747b6195a7465d0c1e4631f8bd7;learning/reliability-v2.0.1@5a6a11d65379e4607c3bdaadf467c37cc0b42d50#69cd9950e5c933048dbe3de609dc582defbdbfcc	main=100644:0ee57cb2236a2c611d7ee9467627ab01b7f7fe7a:8394	learning/reliability-v1=100644:0ee57cb2236a2c611d7ee9467627ab01b7f7fe7a:8394;learning/reliability-v2=100644:0ee57cb2236a2c611d7ee9467627ab01b7f7fe7a:8394;learning/reliability-v2.0.1=100644:0ee57cb2236a2c611d7ee9467627ab01b7f7fe7a:8394	oid-identical-all	source-baseline	notes/reference-impl/go-net-http/aggregator/aggregator.go	100644	0ee57cb2236a2c611d7ee9467627ab01b7f7fe7a	8394	adopted	oid-identical	candidate=none;candidate_relation=none;impact=none	d1675f1f07056df81ad2719f5b9fc067d14ad365	5bc7840641632b17636e232b75a57ef48a283e42	final-blob-equals-an-audited-historical-blob	mechanical-crosswalk	2026-07-21T02:42:16+09:00
