stable_path_id	corpus_stable_id	old_path	scope	relation	v1_ref_tip_tree	v1_mode_blob	v1_0_1_ref_tip_tree	v1_0_1_mode_blob	disposition	review_mode	final_basis_commit	final_basis_tree	final_path	final_mode_blob	reason	reviewer	reviewed_at_kst
betting-path-156	index:docs/practice	docs/practice-source-split-v1/README.md	final-learning	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@d34e0d30a6500b2b34af4533be0d0e7f4f787e3a	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@d34e0d30a6500b2b34af4533be0d0e7f4f787e3a	remap-best-practice-donor-and-correct-metadata-links	direct-content	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	docs/practice/README.md	100644@8669918cd6606ff124a42de451e0aac697a8e986	remap-best-practice-donor-and-correct-metadata-links; relation=identical; preliminary_review=yes; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-157	001	docs/practice/001.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@c749fa93891aa21be0e3942ec3bf327e5cdd093d	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@c749fa93891aa21be0e3942ec3bf327e5cdd093d	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-158	002	docs/practice/002.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@a866e9aca9a180412b7966df42b0066c60359d37	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@a866e9aca9a180412b7966df42b0066c60359d37	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-159	003	docs/practice/003.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@3bc79038a19cd16638892e9b77efaf2c4bcb1782	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@3bc79038a19cd16638892e9b77efaf2c4bcb1782	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-160	004	docs/practice/004.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@67b249047743834801141589bae0e5264f7c7fd8	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@67b249047743834801141589bae0e5264f7c7fd8	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-161	005	docs/practice/005.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@87619da64e9239f6ca28d31b47068a84e4de2bc1	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@87619da64e9239f6ca28d31b47068a84e4de2bc1	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-162	006	docs/practice/006.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@e437a3539cd67d8677269f66c13964f893f8186a	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@e437a3539cd67d8677269f66c13964f893f8186a	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-163	007	docs/practice/007.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@a496551635e25e61ad119e17ae0fefac5b4cde68	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@a496551635e25e61ad119e17ae0fefac5b4cde68	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-164	008	docs/practice/008.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@6f185531df62a6312ce1ee84b8f2977a3530b44f	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@6f185531df62a6312ce1ee84b8f2977a3530b44f	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-165	009	docs/practice/009.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@be6043474d34ad15569f80c68d635270da2a6c5c	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@be6043474d34ad15569f80c68d635270da2a6c5c	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-166	010	docs/practice/010.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@6b94ed7b45e401d49d20c7cec676307c83ecd441	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@6b94ed7b45e401d49d20c7cec676307c83ecd441	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-167	011	docs/practice/011.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@fe1cab614c92cf700c530ecc96e436db976210be	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@fe1cab614c92cf700c530ecc96e436db976210be	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-168	012	docs/practice/012.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@e8025a4d5cdef5c03b2f7bb201fb4bd0b54c27d1	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@e8025a4d5cdef5c03b2f7bb201fb4bd0b54c27d1	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-169	013	docs/practice/013.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@5698f914d9eff5e9b8d32d3af19c84927141b822	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@5698f914d9eff5e9b8d32d3af19c84927141b822	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-170	014	docs/practice/014.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@9c71358dea17ace84417589f1f24c9b16ccce278	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@9c71358dea17ace84417589f1f24c9b16ccce278	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-171	015	docs/practice/015.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@f419316e78987d32389f43be05b374a7d73b517e	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@f419316e78987d32389f43be05b374a7d73b517e	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-172	016	docs/practice/016.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@079e979a14de2a4a02de50af01ef8ccd64946e72	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@079e979a14de2a4a02de50af01ef8ccd64946e72	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-173	017	docs/practice/017.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@4db60c5b8f9d5862f780532804c32d4079a707b4	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@4db60c5b8f9d5862f780532804c32d4079a707b4	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-174	018	docs/practice/018.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@8b7082d69b794f8448d31773b11fff63bb118f43	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@8b7082d69b794f8448d31773b11fff63bb118f43	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-175	019	docs/practice/019.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@c247d91b1d823306a040fdf1dd4f7fca9a1a181c	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@c247d91b1d823306a040fdf1dd4f7fca9a1a181c	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-176	020	docs/practice/020.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@cc7de4b4f50030c5acdb259c087d5805cd856565	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@cc7de4b4f50030c5acdb259c087d5805cd856565	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-177	021	docs/practice/021.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@dab890bbcc3043e693d538136312f3506be2a432	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@dab890bbcc3043e693d538136312f3506be2a432	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-178	022	docs/practice/022.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@6cf5f86d4503826d0082243e2f649fdc9cc2023e	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@6cf5f86d4503826d0082243e2f649fdc9cc2023e	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-179	024	docs/practice/024.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@4d9a5b2d7140b6a2b9f2633db18f1e93131c9c2e	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@4d9a5b2d7140b6a2b9f2633db18f1e93131c9c2e	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-180	025	docs/practice/025.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@d70a84121c57303a252754faff4712d08108562e	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@d70a84121c57303a252754faff4712d08108562e	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-181	026	docs/practice/026.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@b88e5893290f599567faee252b2c990293563e6c	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@b88e5893290f599567faee252b2c990293563e6c	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-182	index:docs/practice	docs/practice/README.md	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@4dd12d771888f22e794fc20efc3d4a3305b00a98	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@4dd12d771888f22e794fc20efc3d4a3305b00a98	drop-legacy-practice-replaced-by-source-split	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-legacy-practice-replaced-by-source-split; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-183	reflection:.gitkeep	docs/reflection/.gitkeep	discarded	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	drop-placeholder	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	-	-	drop-placeholder; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-184	reflection:change-cost	docs/reflection/change-cost.md	final-learning	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@78e111f644a389d25e84330ea4ed8f717e892aae	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@78e111f644a389d25e84330ea4ed8f717e892aae	preserve-blob-after-source-contract-check	direct-content	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	docs/reflection/change-cost.md	100644@78e111f644a389d25e84330ea4ed8f717e892aae	preserve-blob-after-source-contract-check; relation=identical; preliminary_review=targeted; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-185	reflection:retrospective	docs/reflection/retrospective.md	final-learning	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@8239514f61cc41f4b5fdac3921403cd76da7a340	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@8239514f61cc41f4b5fdac3921403cd76da7a340	preserve-content-but-correct-stale-count-and-proof-claims	direct-content	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	docs/reflection/retrospective.md	100644@12401bab946ad461117e349be20d1855010bd53e	preserve-content-but-correct-stale-count-and-proof-claims; relation=identical; preliminary_review=yes; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-186	path:load-test/Dockerfile	load-test/Dockerfile	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@53880fd26caed33022cd579f84881a8e2050fb92	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@53880fd26caed33022cd579f84881a8e2050fb92	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	load-test/Dockerfile	100644@53880fd26caed33022cd579f84881a8e2050fb92	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
betting-path-187	index:load-test	load-test/README.md	final-source	identical	learning/betting-v1@4384d307461be43d3ae4761a8de60615a2594336#bebd3140dd4b21cb452724b51502b3413c13434e	100644@3157fb1696504ca88ad257b344c434f41dcc230a	learning/betting-v1.0.1@167b3b512313ce4ced13b466d7c6e50dc0096709#d1b0954d376f9ffd88573b548579c4e9a383caac	100644@3157fb1696504ca88ad257b344c434f41dcc230a	source-freeze-exact	oid-identical	6ceacca9fceab3638bd710e55a7f1131c180e0a7	422a168b44b089d9d1d512126d3db01a01d17ada	load-test/README.md	100644@3157fb1696504ca88ad257b344c434f41dcc230a	source-freeze-exact; relation=identical; preliminary_review=no; final_learning_tip=9c8038887599368f57ac155978af75e575980307; final_learning_tree=06994f2ad51df10fc505b0c43f63c32e37a59900	seungwoo7050/repository-owner-review	2026-07-21T12:44:00+09:00
